CustomerID,last_purchase,frequency,monetary,recency,R_score,F_score,M_score,RFM_score,segment
14040,2011-10-30 12:42:00,12,3614.92,41,3,4,4,11,Loyal
14041,2011-03-18 13:25:00,1,141.41,266,1,1,1,3,Lost
14044,2011-11-13 12:05:00,4,652.82,27,3,3,2,8,Loyal
14045,2011-08-22 15:27:00,4,1659.75,109,2,3,4,9,At Risk
14046,2011-02-28 14:48:00,1,151.59,284,1,1,1,3,Lost
14047,2011-12-01 11:43:00,5,1308.6100000000001,9,4,4,3,11,Loyal
14048,2011-02-07 14:53:00,1,409.93,305,1,1,2,4,Lost
14049,2011-11-23 12:20:00,4,5681.72,17,4,3,4,11,Loyal
14050,2011-11-08 10:00:00,2,746.36,32,3,2,3,8,Promising
14051,2011-12-09 10:20:00,23,15610.390000000001,1,4,4,4,12,Champions
14052,2011-11-20 12:30:00,1,225.36,20,3,1,1,5,Promising
14053,2011-08-07 14:27:00,2,260.25,124,2,2,1,5,Needs Attention
14054,2011-10-05 15:49:00,1,92.46,65,2,1,1,4,Needs Attention
14055,2011-08-25 15:04:00,1,725.6400000000001,106,2,1,3,6,Needs Attention
14056,2011-12-08 13:36:00,23,8214.65,1,4,4,4,12,Champions
14057,2011-11-16 10:32:00,17,6217.96,24,3,4,4,11,Loyal
14059,2011-03-18 10:06:00,1,183.6,267,1,1,1,3,Lost
14060,2011-12-05 12:29:00,19,6140.42,5,4,4,4,12,Champions
14062,2011-11-30 10:04:00,12,10464.85,10,4,4,4,12,Champions
14064,2011-11-10 13:14:00,5,1353.74,29,3,4,3,10,Loyal
14066,2011-03-18 12:21:00,1,152.55,267,1,1,1,3,Lost
14067,2011-10-07 10:21:00,2,374.7,64,2,2,2,6,Needs Attention
14068,2011-01-23 16:02:00,1,265.85,320,1,1,1,3,Lost
14071,2011-12-06 12:27:00,8,1424.0,4,4,4,3,11,Loyal
14073,2011-11-07 15:49:00,1,151.04,32,3,1,1,5,Promising
14075,2011-12-05 08:38:00,3,942.26,5,4,3,3,10,Loyal
14076,2011-08-02 15:19:00,1,122.47,129,2,1,1,4,Needs Attention
14077,2011-10-30 12:35:00,5,499.41999999999996,41,3,4,2,9,Loyal
14078,2011-08-30 12:16:00,6,1049.37,102,2,4,3,9,At Risk
14079,2011-08-07 12:10:00,1,375.1,125,2,1,2,5,Needs Attention
14080,2011-11-07 11:09:00,1,45.599999999999994,33,3,1,1,5,Promising
14081,2011-02-10 16:17:00,2,934.52,302,1,2,3,6,Needs Attention
14082,2010-12-10 11:02:00,1,182.25,365,1,1,1,3,Lost
14083,2011-12-05 13:14:00,9,1018.43,4,4,4,3,11,Loyal
14085,2011-12-07 13:46:00,18,4448.54,2,4,4,4,12,Champions
14087,2011-12-07 12:41:00,1,194.42,3,4,1,1,6,Promising
14088,2011-11-29 16:16:00,13,50491.81,10,4,4,4,12,Champions
14089,2011-10-14 10:38:00,1,161.0,57,2,1,1,4,Needs Attention
14090,2011-01-19 10:51:00,1,76.32000000000001,325,1,1,1,3,Lost
14092,2011-12-02 12:13:00,14,4076.91,8,4,4,4,12,Champions
14093,2011-11-27 16:27:00,1,442.85,12,4,1,2,7,Promising
14096,2011-12-05 17:17:00,17,53258.43,4,4,4,4,12,Champions
14098,2011-11-03 10:13:00,1,147.35,37,3,1,1,5,Promising
14099,2011-11-23 13:53:00,11,3104.17,16,4,4,4,12,Champions
14100,2011-07-25 11:01:00,1,194.9,138,2,1,1,4,Needs Attention
14101,2011-09-27 12:28:00,6,5976.79,74,2,4,4,10,At Risk
14102,2011-12-04 15:38:00,5,1360.28,5,4,4,3,11,Loyal
14104,2011-07-08 12:50:00,2,216.20999999999998,155,1,2,1,4,Needs Attention
14105,2011-04-14 17:58:00,1,1266.23,239,1,1,3,5,Lost
14107,2011-10-19 12:12:00,7,2703.23,52,2,4,4,10,At Risk
14108,2011-11-09 10:41:00,2,597.91,31,3,2,2,7,Promising
14109,2011-09-28 10:18:00,1,144.2,73,2,1,1,4,Needs Attention
14110,2011-12-06 12:26:00,12,5683.15,4,4,4,4,12,Champions
14111,2011-11-25 13:44:00,4,692.85,14,4,3,3,10,Loyal
14112,2011-11-17 12:30:00,7,2915.15,23,3,4,4,11,Loyal
14113,2011-12-06 12:18:00,4,1840.42,4,4,3,4,11,Loyal
14114,2011-03-11 09:42:00,2,386.53,274,1,2,2,5,Needs Attention
14116,2011-11-20 10:29:00,5,1382.74,20,3,4,3,10,Loyal
14117,2011-07-19 09:49:00,1,90.0,144,1,1,1,3,Lost
14121,2011-12-06 12:19:00,4,2780.15,4,4,3,4,11,Loyal
14124,2011-09-16 13:32:00,1,419.58000000000004,84,2,1,2,5,Needs Attention
14125,2011-11-29 12:47:00,3,2740.43,11,4,3,4,11,Loyal
14126,2011-12-02 11:45:00,3,706.1300000000001,8,4,3,3,10,Loyal
14127,2011-08-09 10:49:00,3,709.71,123,2,3,3,8,At Risk
14128,2011-10-10 12:00:00,2,637.5,61,2,2,2,6,Needs Attention
14129,2011-12-08 11:02:00,5,1123.8600000000001,2,4,4,3,11,Loyal
14130,2011-01-24 16:05:00,1,483.86,319,1,1,2,4,Lost
14132,2011-12-07 13:35:00,11,3586.0299999999997,2,4,4,4,12,Champions
14133,2011-08-02 11:34:00,3,605.64,130,2,3,2,7,At Risk
14135,2011-12-08 11:38:00,15,4690.31,2,4,4,4,12,Champions
14138,2011-12-08 12:44:00,2,982.3800000000001,2,4,2,3,9,Promising
14139,2011-10-24 13:34:00,1,415.82,46,3,1,2,6,Promising
14140,2011-12-06 09:05:00,2,935.05,4,4,2,3,9,Promising
14141,2011-12-07 09:53:00,4,915.13,3,4,3,3,10,Loyal
14142,2010-12-01 16:33:00,1,311.81,373,1,1,2,4,Lost
14143,2011-07-29 09:48:00,1,115.8,134,2,1,1,4,Needs Attention
14145,2011-10-24 12:10:00,4,3742.2,47,3,3,4,10,Loyal
14146,2011-12-01 10:18:00,5,4191.0,9,4,4,4,12,Champions
14147,2011-09-22 18:10:00,2,483.4,78,2,2,2,6,Needs Attention
14148,2011-04-20 12:02:00,1,157.2,234,1,1,1,3,Lost
14149,2011-05-03 09:44:00,1,446.62,221,1,1,2,4,Lost
14150,2011-11-04 10:05:00,2,658.64,36,3,2,2,7,Promising
14152,2011-09-25 12:54:00,2,621.29,75,2,2,2,6,Needs Attention
14154,2011-04-14 16:26:00,2,1345.62,239,1,2,3,6,Needs Attention
14155,2011-03-18 14:13:00,1,118.75,266,1,1,1,3,Lost
14156,2011-11-30 10:54:00,55,117379.63,10,4,4,4,12,Champions
14157,2011-11-20 11:32:00,2,432.88,20,3,2,2,7,Promising
14158,2011-10-30 15:08:00,1,507.66,40,3,1,2,6,Promising
14159,2011-11-20 12:36:00,11,4690.64,20,3,4,4,11,Loyal
14161,2011-05-08 11:41:00,3,1110.52,216,1,3,3,7,At Risk
14162,2011-06-19 11:36:00,2,289.36,174,1,2,1,4,Needs Attention
14163,2011-09-13 15:18:00,4,2445.91,87,2,3,4,9,At Risk
14164,2011-09-30 12:24:00,2,1631.77,71,2,2,4,8,Needs Attention
14165,2011-03-09 12:39:00,1,122.53999999999999,276,1,1,1,3,Lost
14167,2011-10-31 14:29:00,4,574.84,39,3,3,2,8,Loyal
14171,2011-09-02 16:43:00,1,363.79,98,2,1,2,5,Needs Attention
14173,2011-11-29 11:54:00,4,450.84,11,4,3,2,9,Loyal
14174,2011-11-06 13:17:00,1,134.46,33,3,1,1,5,Promising
14175,2011-10-11 11:55:00,3,3222.3,60,2,3,4,9,At Risk
14176,2011-02-15 13:12:00,4,576.9000000000001,297,1,3,2,6,At Risk
14177,2011-09-14 15:11:00,4,559.41,86,2,3,2,7,At Risk
14178,2011-12-01 12:01:00,7,1600.93,9,4,4,3,11,Loyal
14179,2011-10-30 12:07:00,2,719.78,41,3,2,3,8,Promising
14180,2011-11-29 10:56:00,25,4748.52,11,4,4,4,12,Champions
14184,2011-10-04 12:43:00,1,452.89,67,2,1,2,5,Needs Attention
14185,2011-01-12 13:52:00,1,197.65,331,1,1,1,3,Lost
14188,2011-11-09 12:45:00,6,2054.36,31,3,4,4,11,Loyal
14189,2011-12-07 15:55:00,15,4654.08,2,4,4,4,12,Champions
14191,2011-12-08 09:23:00,13,4684.76,2,4,4,4,12,Champions
14193,2011-10-03 09:34:00,2,853.39,68,2,2,3,7,Needs Attention
14194,2011-12-05 10:38:00,21,11349.52,5,4,4,4,12,Champions
14195,2011-05-22 10:29:00,2,1012.0,202,1,2,3,6,Needs Attention
14196,2011-08-25 10:25:00,1,335.52,107,2,1,2,5,Needs Attention
14198,2011-11-21 16:35:00,4,701.4,18,4,3,3,10,Loyal
14199,2011-05-05 13:44:00,1,185.39999999999998,218,1,1,1,3,Lost
14201,2011-10-10 13:27:00,7,747.44,60,2,4,3,9,At Risk
14204,2011-12-07 13:38:00,1,161.03,2,4,1,1,6,Promising
14205,2011-11-23 10:55:00,2,466.7,17,4,2,2,8,Promising
14206,2011-04-14 16:38:00,1,328.15999999999997,239,1,1,2,4,Lost
14208,2011-09-06 12:48:00,1,151.74,95,2,1,1,4,Needs Attention
14209,2011-11-29 10:18:00,6,2073.43,11,4,4,4,12,Champions
14210,2011-08-26 12:36:00,6,1905.8400000000001,106,2,4,4,10,At Risk
14211,2011-10-17 13:23:00,9,2241.1,53,2,4,4,10,At Risk
14212,2011-09-11 12:45:00,1,1070.48,90,2,1,3,6,Needs Attention
14214,2011-11-09 10:31:00,5,1004.38,31,3,4,3,10,Loyal
14215,2011-11-28 12:19:00,6,1789.72,12,4,4,4,12,Champions
14216,2011-12-06 14:56:00,4,1839.3,3,4,3,4,11,Loyal
14217,2011-12-08 11:53:00,17,2004.98,2,4,4,4,12,Champions
14218,2011-10-28 10:00:00,1,169.48000000000002,43,3,1,1,5,Promising
14219,2011-12-05 16:23:00,1,89.94,4,4,1,1,6,Promising
14220,2011-04-06 13:23:00,2,632.4,247,1,2,2,5,Needs Attention
14221,2011-10-28 13:42:00,9,3432.8,42,3,4,4,11,Loyal
14222,2011-06-15 16:42:00,1,683.17,177,1,1,3,5,Lost
14223,2011-09-08 13:38:00,3,991.13,92,2,3,3,8,At Risk
14224,2011-08-21 13:24:00,4,1050.12,110,2,3,3,8,At Risk
14226,2011-11-11 11:34:00,5,2232.19,29,3,4,4,11,Loyal
14227,2011-11-13 15:48:00,10,3350.96,26,3,4,4,11,Loyal
14229,2011-10-19 10:04:00,3,1547.2,52,2,3,3,8,At Risk
14231,2011-06-09 11:05:00,3,925.71,184,1,3,3,7,At Risk
14232,2011-10-28 11:09:00,5,2048.07,43,3,4,4,11,Loyal
14233,2011-10-21 15:54:00,4,1462.72,49,3,3,3,9,Loyal
14234,2011-11-17 17:53:00,4,775.46,22,3,3,3,9,Loyal
14235,2011-09-25 14:37:00,5,3144.86,75,2,4,4,10,At Risk
14236,2011-09-20 09:13:00,2,490.86,81,2,2,2,6,Needs Attention
14237,2010-12-01 13:20:00,1,161.0,373,1,1,1,3,Lost
14238,2011-01-17 14:40:00,1,146.85,326,1,1,1,3,Lost
14239,2011-10-27 14:40:00,11,2380.85,43,3,4,4,11,Loyal
14240,2011-11-09 13:45:00,2,890.34,30,3,2,3,8,Promising
14241,2011-06-09 11:46:00,1,213.70000000000002,184,1,1,1,3,Lost
14242,2011-04-19 11:46:00,2,280.55,235,1,2,1,4,Needs Attention
14243,2011-12-01 11:12:00,10,2588.77,9,4,4,4,12,Champions
14245,2011-05-04 08:40:00,2,1693.45,220,1,2,4,7,Needs Attention
14246,2011-08-21 11:50:00,3,1474.06,111,2,3,3,8,At Risk
14247,2011-03-06 15:21:00,1,136.76999999999998,278,1,1,1,3,Lost
14248,2011-01-25 14:45:00,1,302.58,318,1,1,1,3,Lost
14250,2011-12-02 14:30:00,3,1904.05,7,4,3,4,11,Loyal
14251,2011-12-08 08:32:00,5,2879.7000000000003,2,4,4,4,12,Champions
14256,2011-03-24 13:17:00,2,969.0600000000001,260,1,2,3,6,Needs Attention
14257,2011-10-06 16:54:00,5,3099.7200000000003,64,2,4,4,10,At Risk
14258,2011-11-30 15:27:00,9,12669.98,9,4,4,4,12,Champions
14259,2011-07-21 10:44:00,1,120.0,142,2,1,1,4,Needs Attention
14261,2011-10-20 10:04:00,2,1163.45,51,3,2,3,8,Promising
14262,2011-12-01 14:17:00,8,2618.23,8,4,4,4,12,Champions
14264,2011-07-08 10:20:00,2,333.97,155,1,2,2,5,Needs Attention
14265,2011-08-22 13:32:00,2,530.18,109,2,2,2,6,Needs Attention
14267,2011-06-30 10:09:00,3,1516.24,163,1,3,3,7,At Risk
14270,2011-01-12 09:33:00,1,492.65000000000003,332,1,1,2,4,Lost
14271,2011-04-28 12:47:00,1,112.32,226,1,1,1,3,Lost
14272,2011-09-27 10:08:00,2,437.96,74,2,2,2,6,Needs Attention
14273,2011-10-19 13:20:00,4,559.97,51,3,3,2,8,Loyal
14276,2011-09-02 09:45:00,3,1119.74,99,2,3,3,8,At Risk
14277,2011-11-24 15:01:00,3,4180.2,15,4,3,4,11,Loyal
14280,2011-05-27 10:37:00,1,134.04,197,1,1,1,3,Lost
14282,2011-12-06 17:04:00,15,3729.34,3,4,4,4,12,Champions
14284,2011-11-09 08:11:00,2,595.25,31,3,2,2,7,Promising
14285,2011-11-18 14:50:00,4,1910.01,21,3,3,4,10,Loyal
14286,2011-11-16 10:34:00,3,4628.75,24,3,3,4,10,Loyal
14287,2011-12-01 13:25:00,3,176.63,8,4,3,1,8,Loyal
14288,2011-05-10 13:22:00,1,426.6,213,1,1,2,4,Lost
14289,2011-12-01 11:44:00,6,911.26,9,4,4,3,11,Loyal
14290,2011-11-28 14:02:00,5,2314.65,11,4,4,4,12,Champions
14291,2011-12-08 10:26:00,11,3883.25,2,4,4,4,12,Champions
14292,2011-12-02 11:50:00,9,4871.93,8,4,4,4,12,Champions
14293,2011-12-06 15:17:00,4,1046.56,3,4,3,3,10,Loyal
14295,2011-10-30 15:50:00,1,166.20000000000002,40,3,1,1,5,Promising
14297,2011-11-22 09:06:00,4,1305.33,18,4,3,3,10,Loyal
14298,2011-12-01 13:12:00,44,51527.3,8,4,4,4,12,Champions
14299,2011-12-01 16:05:00,9,3965.62,8,4,4,4,12,Champions
14300,2011-11-21 08:57:00,1,43.2,19,3,1,1,5,Promising
14301,2011-08-14 15:33:00,1,640.14,117,2,1,2,5,Needs Attention
14304,2011-05-01 11:50:00,1,383.45,223,1,1,2,4,Lost
14305,2011-09-29 15:29:00,3,1858.96,71,2,3,4,9,At Risk
14306,2011-10-19 13:23:00,2,2093.32,51,3,2,4,9,Promising
14307,2011-09-12 09:38:00,6,2995.72,89,2,4,4,10,At Risk
14309,2011-12-01 13:33:00,9,2352.53,8,4,4,4,12,Champions
14311,2011-04-11 10:14:00,1,310.26,243,1,1,2,4,Lost
14312,2011-10-24 09:46:00,6,1611.59,47,3,4,3,10,Loyal
14314,2011-08-25 10:39:00,1,120.0,107,2,1,1,4,Needs Attention
14315,2011-10-26 12:06:00,6,2481.13,45,3,4,4,11,Loyal
14317,2011-10-06 10:44:00,1,508.58000000000004,65,2,1,2,5,Needs Attention
14320,2011-05-17 09:24:00,2,477.79,207,1,2,2,5,Needs Attention
14321,2011-11-29 09:47:00,5,1530.75,11,4,4,3,11,Loyal
14323,2011-08-17 11:37:00,2,605.0600000000001,115,2,2,2,6,Needs Attention
14326,2011-04-11 15:04:00,1,183.85,242,1,1,1,3,Lost
14327,2011-06-29 13:58:00,1,311.65,163,1,1,2,4,Lost
14329,2011-11-22 15:50:00,7,5014.84,17,4,4,4,12,Champions
14331,2011-08-07 13:17:00,2,462.65999999999997,124,2,2,2,6,Needs Attention
14332,2011-11-17 11:54:00,3,866.31,23,3,3,3,9,Loyal
14333,2011-10-03 10:38:00,1,415.2,68,2,1,2,5,Needs Attention
14334,2011-11-23 10:01:00,8,2552.21,17,4,4,4,12,Champions
14335,2011-11-23 13:41:00,2,468.26,16,4,2,2,8,Promising
14336,2011-11-23 11:40:00,4,1614.91,17,4,3,3,10,Loyal
14338,2011-07-01 14:08:00,2,588.22,161,1,2,2,5,Needs Attention
14339,2011-04-11 11:06:00,1,309.52,243,1,1,2,4,Lost
14340,2011-05-05 09:44:00,1,134.7,219,1,1,1,3,Lost
14341,2011-10-25 15:48:00,8,2182.28,45,3,4,4,11,Loyal
14342,2011-11-18 13:21:00,4,668.5600000000001,21,3,3,3,9,Loyal
14344,2011-08-04 13:51:00,8,889.9300000000001,127,2,4,3,9,At Risk
14345,2011-11-01 09:51:00,1,108.97999999999999,39,3,1,1,5,Promising
14346,2011-08-11 09:47:00,2,1021.58,121,2,2,3,7,Needs Attention
14348,2011-03-24 16:23:00,1,409.57,260,1,1,2,4,Lost
14349,2011-11-29 15:39:00,1,133.5,10,4,1,1,6,Promising
14350,2011-03-10 14:14:00,1,282.93,274,1,1,1,3,Lost
14351,2011-06-28 11:56:00,1,51.0,165,1,1,1,3,Lost
14352,2011-07-05 15:41:00,4,1078.96,157,1,3,3,7,At Risk
14353,2011-05-08 16:06:00,1,90.6,215,1,1,1,3,Lost
14354,2011-12-04 11:32:00,2,163.62,6,4,2,1,7,Promising
14355,2010-12-09 12:16:00,1,174.4,366,1,1,1,3,Lost
14356,2011-09-21 09:18:00,2,701.23,80,2,2,3,7,Needs Attention
14357,2011-10-27 16:23:00,1,225.77,43,3,1,1,5,Promising
14359,2011-11-20 13:17:00,3,912.18,19,3,3,3,9,Loyal
14360,2011-11-08 09:12:00,4,2128.23,32,3,3,4,10,Loyal
14362,2011-11-17 15:08:00,1,161.2,22,3,1,1,5,Promising
14364,2011-08-23 11:01:00,8,3717.35,109,2,4,4,10,At Risk
14367,2011-12-01 13:19:00,16,9261.52,8,4,4,4,12,Champions
14368,2011-01-24 09:52:00,1,155.0,320,1,1,1,3,Lost
14371,2011-02-17 16:35:00,1,100.5,295,1,1,1,3,Lost
14373,2010-12-16 15:40:00,1,76.55,358,1,1,1,3,Lost
14375,2011-06-07 13:44:00,1,257.68,185,1,1,1,3,Lost
14377,2011-06-01 13:32:00,2,617.05,191,1,2,2,5,Needs Attention
14379,2011-10-26 16:43:00,2,348.1,44,3,2,2,7,Promising
14381,2011-10-18 17:10:00,1,202.68,52,2,1,1,4,Needs Attention
14382,2011-11-13 16:18:00,1,626.0699999999999,26,3,1,2,6,Promising
14383,2011-11-01 15:53:00,3,1247.69,38,3,3,3,9,Loyal
14385,2011-11-30 15:36:00,3,202.11,9,4,3,1,8,Loyal
14386,2011-02-16 09:45:00,1,142.4,297,1,1,1,3,Lost
14387,2011-11-07 12:29:00,3,1770.56,33,3,3,4,10,Loyal
14388,2011-11-29 13:32:00,8,3212.84,10,4,4,4,12,Champions
14389,2011-10-05 15:17:00,2,1043.46,65,2,2,3,7,Needs Attention
14390,2011-11-29 13:49:00,9,4652.82,10,4,4,4,12,Champions
14393,2011-05-05 18:16:00,1,67.95,218,1,1,1,3,Lost
14395,2011-12-07 14:34:00,9,3507.71,2,4,4,4,12,Champions
14396,2011-10-05 16:09:00,2,487.99,65,2,2,2,6,Needs Attention
14397,2011-12-07 09:22:00,19,2612.96,3,4,4,4,12,Champions
14400,2011-07-13 15:50:00,1,574.7,149,1,1,2,4,Lost
14401,2011-12-05 13:30:00,13,4051.48,4,4,4,4,12,Champions
14403,2011-08-01 12:57:00,4,1475.81,130,2,3,3,8,At Risk
14404,2011-11-06 12:30:00,6,1474.32,34,3,4,3,10,Loyal
14406,2011-08-12 16:54:00,1,156.75,119,2,1,1,4,Needs Attention
14407,2011-08-24 14:02:00,5,2142.73,107,2,4,4,10,At Risk
14408,2011-11-29 11:41:00,7,2606.53,11,4,4,4,12,Champions
14409,2011-09-29 18:18:00,6,2059.4500000000003,71,2,4,4,10,At Risk
14410,2011-09-08 15:08:00,9,1104.07,92,2,4,3,9,At Risk
14411,2011-02-02 10:56:00,1,1063.0,311,1,1,3,5,Lost
14412,2011-10-28 10:45:00,2,770.03,43,3,2,3,8,Promising
14413,2010-12-12 13:37:00,1,122.7,362,1,1,1,3,Lost
14414,2011-09-09 12:09:00,7,1496.98,92,2,4,3,9,At Risk
14415,2011-12-08 14:38:00,13,5900.28,1,4,4,4,12,Champions
14416,2011-11-17 15:22:00,2,490.22,22,3,2,2,7,Promising
14418,2011-12-06 11:39:00,3,1937.25,4,4,3,4,11,Loyal
14419,2011-11-29 11:22:00,6,1058.06,11,4,4,3,11,Loyal
14420,2011-09-01 18:07:00,1,387.52,99,2,1,2,5,Needs Attention
14421,2011-10-13 13:24:00,2,813.11,57,2,2,3,7,Needs Attention
14422,2011-12-09 11:26:00,6,4263.64,1,4,4,4,12,Champions
14423,2011-05-05 15:12:00,1,265.2,218,1,1,1,3,Lost
14424,2011-11-22 11:48:00,1,322.08,18,4,1,2,7,Promising
14426,2011-11-16 12:25:00,10,4481.67,24,3,4,4,11,Loyal
14427,2011-10-20 14:23:00,2,363.34000000000003,50,3,2,2,7,Promising
14428,2011-12-02 13:17:00,5,1244.83,7,4,4,3,11,Loyal
14431,2011-02-10 10:40:00,1,470.36,303,1,1,2,4,Lost
14432,2011-11-30 08:04:00,6,2255.51,10,4,4,4,12,Champions
14434,2011-11-18 08:56:00,6,1372.8,22,3,4,3,10,Loyal
14436,2011-09-02 10:13:00,1,89.06,99,2,1,1,4,Needs Attention
14437,2010-12-09 09:27:00,1,63.0,366,1,1,1,3,Lost
14438,2011-02-06 14:56:00,1,131.9,306,1,1,1,3,Lost
14439,2011-01-24 11:39:00,1,2661.24,320,1,1,4,6,Lost
14440,2011-12-01 15:42:00,5,2357.6800000000003,8,4,4,4,12,Champions
14441,2011-12-09 09:07:00,4,1712.89,1,4,3,4,11,Loyal
14442,2011-05-19 11:36:00,2,1589.82,205,1,2,3,6,Needs Attention
14443,2011-10-17 10:10:00,4,1420.2,54,2,3,3,8,At Risk
14446,2011-12-09 11:34:00,4,1034.78,1,4,3,3,10,Loyal
14447,2011-11-21 08:28:00,5,1163.23,19,3,4,3,10,Loyal
14448,2011-11-30 13:50:00,2,375.35,9,4,2,2,8,Promising
14449,2011-11-21 12:06:00,4,907.1,19,3,3,3,9,Loyal
14450,2011-06-12 10:46:00,3,483.25,181,1,3,2,6,At Risk
14451,2011-10-10 13:38:00,2,662.59,60,2,2,2,6,Needs Attention
14452,2011-11-29 12:06:00,2,264.44,11,4,2,1,7,Promising
14453,2011-06-02 14:15:00,1,119.93,190,1,1,1,3,Lost
14456,2011-12-04 13:59:00,9,3059.44,5,4,4,4,12,Champions
14457,2011-02-02 09:39:00,1,113.64,311,1,1,1,3,Lost
14459,2011-07-07 13:35:00,1,1837.92,155,1,1,4,6,Lost
14460,2011-08-21 14:19:00,3,434.34,110,2,3,2,7,At Risk
14461,2011-07-14 17:11:00,3,2102.67,148,1,3,4,8,At Risk
14462,2011-10-04 15:55:00,11,1999.02,66,2,4,4,10,At Risk
14463,2011-09-02 15:20:00,3,529.62,98,2,3,2,7,At Risk
14465,2011-04-07 12:38:00,3,1058.6200000000001,247,1,3,3,7,At Risk
14466,2011-11-10 14:07:00,7,2272.4,29,3,4,4,11,Loyal
14467,2011-11-22 12:48:00,4,598.76,18,4,3,2,9,Loyal
14470,2011-11-28 10:31:00,2,461.19,12,4,2,2,8,Promising
14472,2011-08-28 11:01:00,8,1936.84,104,2,4,4,10,At Risk
14473,2011-09-26 15:10:00,2,234.34000000000003,74,2,2,1,5,Needs Attention
14474,2011-10-24 13:26:00,1,547.66,46,3,1,2,6,Promising
14475,2011-09-29 10:46:00,3,925.85,72,2,3,3,8,At Risk
14476,2011-03-27 15:39:00,1,215.7,257,1,1,1,3,Lost
14477,2011-11-20 11:11:00,4,1309.6,20,3,3,3,9,Loyal
14479,2011-03-31 09:07:00,2,316.25,254,1,2,2,5,Needs Attention
14480,2011-11-28 16:35:00,1,279.05,11,4,1,1,6,Promising
14481,2011-06-28 10:38:00,2,636.51,165,1,2,2,5,Needs Attention
14482,2011-11-21 13:14:00,6,2068.15,18,4,4,4,12,Champions
14483,2011-03-03 10:26:00,1,137.1,282,1,1,1,3,Lost
14484,2011-10-20 14:11:00,1,321.92,50,3,1,2,6,Promising
14485,2011-11-01 12:25:00,1,165.75,39,3,1,1,5,Promising
14487,2011-11-13 12:17:00,6,1196.33,27,3,4,3,10,Loyal
14488,2011-10-03 09:30:00,1,1064.28,68,2,1,3,6,Needs Attention
14489,2011-05-16 14:51:00,1,463.38,207,1,1,2,4,Lost
14491,2011-06-17 15:22:00,2,340.93,175,1,2,2,5,Needs Attention
14493,2011-12-02 16:14:00,5,2383.2400000000002,7,4,4,4,12,Champions
14494,2011-11-14 09:21:00,1,139.56,26,3,1,1,5,Promising
14495,2011-10-20 12:28:00,2,123.8,51,3,2,1,6,Promising
14496,2011-02-01 09:01:00,2,538.8100000000001,312,1,2,2,5,Needs Attention
14497,2011-02-03 17:01:00,1,475.37,309,1,1,2,4,Lost
14498,2011-10-28 12:09:00,5,1957.32,43,3,4,4,11,Loyal
14499,2011-11-13 13:01:00,3,815.32,26,3,3,3,9,Loyal
14500,2011-09-12 16:45:00,3,356.85,88,2,3,2,7,At Risk
14501,2011-06-09 12:02:00,2,251.21,184,1,2,1,4,Needs Attention
14502,2011-11-20 11:50:00,11,2467.63,20,3,4,4,11,Loyal
14503,2011-12-06 13:30:00,6,3543.26,3,4,4,4,12,Champions
14504,2011-10-23 16:00:00,4,673.26,47,3,3,3,9,Loyal
14505,2011-11-22 15:45:00,8,5905.64,17,4,4,4,12,Champions
14506,2011-11-22 13:02:00,5,2012.17,17,4,4,4,12,Champions
14507,2011-11-16 12:21:00,6,1383.18,24,3,4,3,10,Loyal
14508,2011-11-17 19:48:00,2,276.42,22,3,2,1,6,Promising
14511,2011-11-28 17:05:00,5,1314.81,11,4,4,3,11,Loyal
14512,2011-06-05 12:39:00,2,275.28,188,1,2,1,4,Needs Attention
14513,2011-08-31 11:25:00,3,455.59000000000003,101,2,3,2,7,At Risk
14514,2011-10-09 16:05:00,3,1055.35,61,2,3,3,8,At Risk
14515,2011-11-22 11:37:00,6,2102.09,18,4,4,4,12,Champions
14517,2011-11-06 14:20:00,2,330.45,33,3,2,2,7,Promising
14518,2011-10-06 14:43:00,1,174.37,64,2,1,1,4,Needs Attention
14520,2011-12-08 09:46:00,2,270.6,2,4,2,1,7,Promising
14522,2011-11-15 13:24:00,4,974.54,24,3,3,3,9,Loyal
14523,2011-08-23 13:13:00,1,241.09,108,2,1,1,4,Needs Attention
14524,2011-11-08 12:29:00,9,1867.68,32,3,4,4,11,Loyal
14525,2011-11-20 11:37:00,9,4332.2,20,3,4,4,11,Loyal
14527,2011-12-07 12:19:00,55,8507.82,3,4,4,4,12,Champions
14528,2011-11-02 17:09:00,1,364.21999999999997,37,3,1,2,6,Promising
14529,2011-10-10 15:27:00,3,620.04,60,2,3,2,7,At Risk
14530,2011-11-14 10:38:00,6,2925.91,26,3,4,4,11,Loyal
14532,2011-04-17 13:05:00,4,932.85,236,1,3,3,7,At Risk
14533,2011-11-15 12:05:00,7,1949.72,25,3,4,4,11,Loyal
14534,2011-12-07 12:19:00,18,4445.4,3,4,4,4,12,Champions
14535,2011-10-10 15:39:00,3,2864.19,60,2,3,4,9,At Risk
14536,2011-03-25 12:21:00,1,171.8,260,1,1,1,3,Lost
14537,2011-10-13 10:54:00,1,355.56,58,2,1,2,5,Needs Attention
14538,2011-10-06 10:31:00,2,388.25,65,2,2,2,6,Needs Attention
14539,2011-11-24 09:50:00,2,537.48,16,4,2,2,8,Promising
14540,2011-11-30 10:15:00,3,996.26,10,4,3,3,10,Loyal
14541,2011-10-12 10:08:00,8,1461.65,59,2,4,3,9,At Risk
14542,2011-06-07 08:19:00,1,103.25,186,1,1,1,3,Lost
